FEC_MATRICULA;COD_CLASE_MAT;MARCA;MODELO;COD_PROCEDENCIA;BASTIDOR;COD_TIPO;COD_PROPULSION;CILINDRADA;TARA;PESO_MAX;NUM_PLAZAS;IND_PRECINTO;IND_EMBARGO;COD_PROVINCIA_VEH;COD_PROVINCIA_MAT;CLAVE_TRAMITE;CODIGO_POSTAL;FECHA_PRIM_MAT;IND_USADO;PERSONA;SERVICIO;MUNICIPIO;KW;RENTING;IND_ROBO;FABRICANTE;DISTANCIA_EJES
02012015;0;SKODA;FABIA;3;TMBEN25J8F3059387;40;0;1197;1089;1619;5;;;B;B;1;08459;;N;D;B00;SANTONIVILAMAJOR;77.00;N;;SKODAAUTOA.S.;2451
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J090446;40;1;2143;1460;2020;5;;;O;O;1;33013;;N;D;B00;OVIEDO;100.00;N;;DAIMLERAG;2699
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR042387;40;0;1198;974;1540;5;;;IB;IB;1;07005;;N;D;B00;PALMAMALLORCA;51.00;N;;SEAT,S.A.;2469
02012015;0;BMW;116D;3;WBA1N11000J803943;40;1;1995;1315;1880;5;;;B;B;1;08600;;N;D;B00;BERGA;85.00;N;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;MERCEDES-BENZ;A220;3;WDD1760031J354463;40;1;2143;1410;2010;5;;;B;B;1;08013;;N;X;B00;BARCELONA;125.00;N;;DAIMLERAG;2699
02012015;0;YAMAHA;MW125;3;MLESE782000020375;50;0;125;147;321;2;;;CE;CE;1;51001;;N;D;B00;CEUTA;8.10;N;;THAIYAMAHAMOTORCOLTD;1310
02012015;0;OPEL;ASTRA;3;W0LPD6EN4FG022690;40;1;1956;1428;2050;5;;;O;LU;1;33720;;N;D;B00;BOAL;121.00;N;;ADAMOPELAG;2685
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J080470;40;1;2143;1460;2020;5;;;GI;B;1;17251;;N;D;B00;CALONGE;100.00;N;;DAIMLERAG;2699
02012015;0;TOYOTA;YARIS;3;VNKKC3D390A085881;40;1;1364;1095;1545;5;;;GU;M;1;19185;;N;D;B00;ELCASAR;66.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP055191;40;1;1598;1262;1830;5;;;A;A;1;03600;;N;D;B00;ELDA;77.00;N;;VOLKSWAGENAG;2620
02012015;0;MAN;TGX;3;WMA06XZZ8FM667590;81;1;12419;8120;18000;2;;;M;PO;1;28721;;N;X;A01;REDUEÑA;353.00;S;;MANTRUCK&BUSAG;3600
02012015;0;OPEL;ASTRA;3;W0LPD6E69F8021604;40;1;1598;1413;2010;5;;;VA;VA;1;47164;;N;D;B00;SANMIGUELARROYO;81.00;N;;ADAMOPELAG;2685
02012015;0;MITSUBISHI;ASX160MPIMOTION;1;JMBXNGA1WFZ008819;40;0;1590;1260;1870;5;;;SS;SS;1;20009;;N;D;B00;DONOSTIA;86.00;N;;MITSUBISHIMOTORSCORPORATION;2670
02012015;0;NISSAN;NISSANQASHQAI;3;SJNFEAJ11U1282743;40;0;1197;1338;1860;5;;;VA;VA;1;47009;;N;D;B00;VALLADOLID;85.00;N;;NISSANINTERNATIONAL,S.A.;2646
02012015;0;DUCATI;MTS1200STOURINGD-A;3;ZDMA300ABEB011415;50;0;1198;221;430;2;;;TF;TF;1;38650;;N;X;B00;ARONA;109.00;N;;DUCATIMOTORHOLDINGSPA;1530
02012015;0;YAMAHA;XP500;3;JYASJ091000019273;50;0;530;205;415;2;;;V;V;1;46183;;N;D;B00;LAELIANA;34.20;N;;YAMAHAMOTORCO,LTD;1580
02012015;0;BMW;X3XDRIVE20D;3;WBAWZ510500L07432;40;1;1995;1745;2365;5;;;PO;PO;1;36001;;N;D;B00;PONTEVEDRA;140.00;N;;BAYERISCHEMOTORENWERKEAG;2810
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP052737;40;1;1598;1262;1830;5;;;ZA;ZA;1;49192;;N;D;B00;ROALES;77.00;N;;VOLKSWAGENAG;2620
02012015;0;AUDI;A1SPORTBACK;3;WAUZZZ8X3EB137770;40;1;1598;1160;1650;5;;;VA;P;1;47641;;N;D;B00;CASTROMONTE;66.00;N;;AUDIA.G.;2457
02012015;0;CITROEN;C4PURET130S&SCOLL;3;VF7NCHNYMEY569882;40;0;1199;1205;1790;5;;;M;M;1;28807;;N;D;B00;ALCALADEHENARES;96.00;N;;AUTOMOBILESCITROEN;2608
02012015;0;OPEL;ASTRASPORTSTOURER;3;W0LPE8EN5E8073634;40;1;1956;1538;2155;5;;;V;V;1;46016;;N;X;B00;TAVERNESBLANQUES;121.00;N;;ADAMOPELAG;2685
02012015;0;MERCEDES-BENZ;CLA200;3;WDD1173081N160807;40;1;2143;1425;2005;5;;;CA;CA;1;11201;;N;D;B00;ALGECIRAS;100.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;SHARAN;3;WVWZZZ7NZFV021343;40;1;1968;1776;2540;7;;;M;B;1;28864;;N;X;B00;AJALVIR;103.00;S;;VOLKSWAGENAG;2920
02012015;0;SKODA;FABIA;3;TMBEH25J7F3054821;40;0;1198;1020;1550;5;;;BA;BA;1;06178;;N;D;B00;VALLEDESANTAANA;51.00;N;;SKODAAUTOA.S.;2451
02012015;0;HYUNDAI;I20;1;NLHB351BAFZ012661;40;0;1248;980;1580;5;;;SS;BI;1;20011;;N;D;B00;DONOSTIA;61.80;N;;HYUNDAIASSANOTOMOTIVSANAYIVETICARETA.S.;2570
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR066302;40;0;1198;974;1540;5;;;IB;IB;1;07820;;N;X;B00;SANTANTONIDEPORTMANY;51.00;N;;SEAT,S.A.;2469
02012015;0;FORD;FIESTA;0;WF0DXXGAKDEA50187;40;1;1499;1118;1575;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;55.00;S;;FORDWERKEGMBH;2489
02012015;0;APRILIA;SRMAX125;3;ZAPM3570001001451;50;0;124;169;370;2;;;B;B;1;08970;;N;X;B00;SJOANDESPI;11.00;N;;PIAGGIO&C.S.P.A;1515
02012015;0;BMW;R1200RT;3;WB10A0302FZ240824;50;0;1170;246;495;2;;;B;B;1;08930;;N;X;B00;SADRIADEBESOS;92.00;N;;BAYERISCHEMOTORENWERKEAG;1490
02012015;0;TOYOTA;TOYOTAPRIUS;1;JTDKN36U801880249;40;0;1798;1535;1805;5;;;M;M;1;28017;;N;D;A04;MADRID;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2700
02012015;0;CITROEN;BERLINGOHDI90TONIC;0;VF77J9HP0EJ829786;0G;1;1560;1526;2170;5;;;CC;CC;1;10813;;N;D;B00;POZUELODEZARZON;68.00;N;;AUTOMOBILESCITROEN;2728
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1KT3JE50E017279;40;0;1329;1150;1735;5;;;GC;GC;1;35008;;N;D;B00;LASPALMASGC;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;6;PIAGGIO;VESPAPRIMAVERA;3;ZAPC5320000014822;90;0;49;102;295;2;;;H;H;1;21006;;N;D;B00;HUELVA;3.20;N;;PIAGGIO&C.S.P.A;1315
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR058665;40;1;1598;1211;1800;5;;;L;L;1;25003;;N;D;B00;LLEIDA;77.00;N;;SEAT,S.A.;2618
02012015;0;AUDI;Q5;3;WAUZZZ8R5FA070114;25;1;1968;1755;2365;5;;;S;S;1;39009;;N;D;B00;SANTANDER;110.00;N;;AUDIA.G.;2816
02012015;0;AUDI;A3SPORTBACK;3;WAUZZZ8V5FA081241;40;1;1598;1260;1820;5;;;V;A;1;46700;;N;X;B00;GANDIA;81.00;N;;AUDIA.G.;2620
02012015;0;HONDA;SH300A;3;ZDCNF02D0DF255021;50;0;279;163;351;2;;;MA;MA;1;29018;;N;D;B00;MALAGA;20.00;N;;HONDAITALIAINDUSTRIALESPA;1420
02012015;0;VOLKSWAGEN;PASSAT;3;WVWZZZ3CZEE146411;40;1;1968;1496;2180;5;;;M;M;1;28939;;N;D;B00;ARROYOMOLINOS;103.00;N;;VOLKSWAGENAG;2711
02012015;0;PORSCHE;9119210050;1;9119210050;40;0;2994;0;1500;4;;;SE;SE;B;41012;01011979;U;D;B00;SEVILLA;132.39;N;;ND;2270
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY193954;40;0;999;980;1540;5;;;GI;GI;1;17486;;N;D;B00;CASTELLODEMPURIES;55.00;N;;VOLKSWAGENAG;2456
02012015;0;RENAULT;KOLEOS;0;VF1VY5VGNUC539416;40;1;1995;1730;2300;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;110.00;S;;RENAULTS.A.S.;2690
02012015;0;MERCEDES-BENZ;E220BLUETEC;3;WDD2120011B138515;40;1;2143;1685;2345;5;;;BA;BA;1;06800;;N;D;B00;MERIDA;125.00;N;;DAIMLERAG;2874
02012015;0;MERCEDES-BENZ;CLA200CDI;3;WDD1173081N174139;40;1;2143;1450;2005;5;;;LU;LU;1;27600;;N;X;B00;SARRIA;100.00;N;;DAIMLERAG;2699
02012015;0;KYMCO;LIKE125;1;LC2D20000E1100807;50;0;125;116;271;2;;;OU;OU;1;32930;;N;D;B00;BARBADAS;7.00;N;;CHANGZHOUKWANGYANGMOTORCOLTD;1325
02012015;0;OPEL;ADAM;3;W0L0MAP08F6009406;40;0;1398;1045;1480;4;;;IB;IB;1;07100;;N;D;B00;SOLLER;64.00;N;;ADAMOPELAG;2311
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW163469;40;1;1968;1278;1860;5;;;B;B;1;08191;;N;D;B00;RUBI;110.00;N;;VOLKSWAGENAG;2620
02012015;2;SORIBERICA;SP73;0;VVCS0RNBCS4E05967;R7;;0;8000;37000;0;;;H;H;1;21840;;N;X;A00;NIEBLA;0.00;N;;ND;1310
02012015;0;MINI;COOPERS;3;WMWZC31090WL46850;40;0;1598;1310;1820;5;;;AL;AL;1;04006;;N;X;B00;ALMERIA;140.00;N;;BAYERISCHEMOTORENWERKEAG;2595
02012015;0;SCANIA;P370;3;YS2P4X20009193323;81;1;12740;0;18000;2;;;P;P;1;34190;;N;X;A10;VILLAMURIELCERRATO;272.00;N;;SCANIACVAB;3700
02012015;0;OPEL;CORSA-E;3;W0L0XEP68F4055999;40;0;1398;1088;1630;5;;;IB;IB;1;07008;;N;D;B00;PALMAMALLORCA;66.00;N;;ADAMOPELAG;2510
02012015;0;CITROEN;NC5HDI140MILLN;3;VF7RDRHA4EL518732;40;1;1997;1540;2156;5;;;B;B;1;08860;;N;D;B00;CASTELLDEFELS;103.00;N;;AUTOMOBILESCITROEN;2815
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW551592;40;1;1968;1468;2080;5;;;V;V;1;46702;;N;D;B00;GANDIA;81.00;N;;SEATSA;2605
02012015;0;KYMCO;AGILITYCITY125;1;LC2C20000E2602209;50;0;125;119;123;2;;;MU;MU;1;30840;;N;D;B00;ALHAMADEMURCIA;7.00;N;;CHANGZHOUKWANGYANGMOTORCOLTD;1340
02012015;0;YAMAHA;MT125;3;VG5RE114000001983;50;0;124;128;330;2;;;SE;SE;1;41010;;N;D;B00;SEVILLA;11.00;N;;MBKINDUSTRIE;1340
02012015;2;LECITRAILER;3E20;0;VV1M3AA5ASN159461;S2;;0;7200;35000;0;;;PO;PO;1;36815;;N;D;A00;REDONDELA;0.00;N;;LECITRAILERSA;6140
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW556595;40;1;1968;1466;2080;5;;;O;O;1;33400;;N;D;B00;AVILES;103.00;N;;VOLKSWAGENAG;2605
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW523390;40;1;1968;1468;2080;5;;;C;C;1;15960;;N;D;B00;RIBEIRA;81.00;N;;VOLKSWAGENAG;2605
02012015;0;HYUNDAI;I30;3;TMAD251RAEJ238625;40;1;1396;1280;1910;5;;;M;M;1;28039;;N;D;B00;MADRID;66.00;N;;ND;2650
02012015;0;DACIA;DUSTER;3;UU1HSDADG52115049;40;1;1461;1320;1875;5;;;L;L;1;25552;;N;D;B00;VILALLER;80.00;N;;AUTOMOBILEDACIASA;2673
02012015;0;AUDI;A1SPORTBACK;3;WAUZZZ8X5EB175145;40;1;1598;1260;1675;5;;;TO;M;1;45510;;N;D;B00;FUENSALIDA;66.00;N;;AUDIA.G.;2457
02012015;0;PIAGGIO;BEVERLY300;3;ZAPM6920000043474;50;0;278;171;365;2;;;TF;TF;1;38008;;N;D;B00;SCTENERIFE;16.30;N;;PIAGGIO&C.S.P.A;1535
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP040165;40;0;1197;1160;1730;5;;;M;BU;1;28913;;N;D;B00;LEGANES;77.00;N;;VOLKSWAGENAG;2620
02012015;0;OPEL;ASTRA;3;W0LPD6EK1FG022734;40;1;1686;1428;2030;5;;;CR;CR;1;13620;;N;X;B00;PEDROMUÑOZ;81.00;N;;ADAMOPELAG;2685
02012015;6;KYMCO;PEOPLES50;1;RFBB90000E3705593;90;0;50;106;271;2;;;B;B;1;08023;;N;D;B00;BARCELONA;2.78;N;;KWANGYANGMOTORCOLTD;1331
02012015;0;SEAT;LEONST;3;VSSZZZ5FZFR012668;40;1;1968;1313;1960;5;;;AL;AL;1;04005;;N;D;B00;ALMERIA;110.00;N;;SEAT,S.A.;2620
02012015;0;VOLKSWAGEN;CRAFTER;3;WV1ZZZ2EZE6032853;20;1;1968;2111;3500;3;;;BI;BI;1;48980;;N;X;B00;SANTURTZI;80.00;N;;VOLKSWAGENAG;3665
02012015;6;RIDE;JUMP50;1;VA4B24005DB330322;90;0;49;82;241;2;;;MA;MA;1;29640;;N;D;B00;FUENGIROLA;2.40;N;;GENERICMOTORGMBH;1280
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR084925;40;1;1598;1211;1800;5;;;M;M;1;28100;;N;X;B00;ALCOBENDAS;77.00;S;;SEAT,S.A.;2618
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR083259;40;1;1598;1211;1800;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;77.00;S;;SEAT,S.A.;2618
02012015;0;SKODA;FABIA;3;TMBEH25J2F3057450;40;0;1198;1020;1550;5;;;SE;BA;1;41001;;N;D;B00;SEVILLA;51.00;N;;SKODAAUTOA.S.;2451
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR081403;40;1;1598;1211;1800;5;;;M;M;1;28660;;N;X;B00;BOADILLADELMONTE;77.00;S;;SEAT,S.A.;2618
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW556746;40;1;1968;1468;2080;5;;;IB;IB;1;07004;;N;D;B00;PALMAMALLORCA;81.00;N;;VOLKSWAGENAG;2605
02012015;0;TOYOTA;RAV4;1;JTMWHREV10D026966;40;1;1998;1535;2135;5;;;CA;CA;1;11402;;N;X;B00;JEREZDELAFTRA;91.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2660
02012015;0;VOLKSWAGEN;PASSAT;3;WVWZZZ3CZFE058347;40;1;1598;1468;2120;5;;;CA;CA;1;11401;;N;D;B00;JEREZDELAFTRA;77.00;N;;VOLKSWAGENAG;2711
02012015;0;VOLKSWAGEN;TIGUAN;0;WVGZZZ5NZFW561085;40;1;1968;1541;2080;5;;;CS;CS;1;12550;;N;D;B00;ALMAZORA;103.00;N;;ND;2605
02012015;0;FORD;TOURNEOCOURIER;1;WF0LXXTACLEA33270;40;1;1499;1128;1780;5;;;V;V;1;46119;;N;D;B00;NAQUERA;55.00;N;;FORDWERKEGMBH;2489
02012015;0;CITROEN;NJUMPY125MI.5/8;3;VF7XCAHZ4EZ052029;0G;1;1997;1901;2780;8;;;NA;NA;1;31013;;N;X;B00;ANSOAIN;94.00;;;AUTOMOBILESCITROEN;3000
02012015;0;IVECO;IVECODAILY;0;ZCFC35A740D534959;01;1;2998;2355;3500;3;;;V;V;1;46130;;N;X;B00;MASSAMAGRELL;107.00;N;;VALLOREQUIPAMIENTOSSL;3450
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW191164;40;1;1968;1278;1860;5;;;M;M;1;28916;;N;D;B00;LEGANES;110.00;N;;VOLKSWAGENAG;2620
02012015;0;SUZUKI;AN400;1;JS1CG111100145497;50;0;400;205;415;2;;;B;B;1;08520;;N;D;B00;LESFRANQUESESVALLE;24.00;N;;SUZUKIMOTORCORPORATION;1585
02012015;2;KRONE;N/A;3;WKESD000000639393;S7;;0;8918;36000;0;;;V;V;1;46440;;N;X;A00;ALMUSSAFES;0.00;N;;FAHRZEUGWERKBERNARDKRONEGMBH;1310
02012015;0;SKODA;OCTAVIA;0;TMBJG7NE8F0037402;40;1;1598;1327;1897;5;;;LO;T;1;26003;;N;D;B00;LOGROÑO;77.00;N;;SKODAAUTOA.S.;2668
02012015;2;KRONE;N/A;3;WKESD000000639396;S7;;0;8918;36000;0;;;V;V;1;46440;;N;X;A00;ALMUSSAFES;0.00;N;;FAHRZEUGWERKBERNARDKRONEGMBH;1310
02012015;0;CITROEN;DS3E-HDI90STYLE;3;VF7SA9HPKEW640269;40;1;1560;1085;1602;5;;;M;SE;1;28270;;N;D;B00;COLMENAREJO;68.00;N;;AUTOMOBILESCITROEN;2452
02012015;0;HYUNDAI;TUCSONI35LM;3;TMAJU81VAFJ701779;40;1;1995;1475;2090;5;;;B;B;1;08173;;N;D;B00;SCUGATDELVALLES;100.00;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O;2640
02012015;0;SEAT;LEON;3;VSSZZZ5FZFR049282;40;1;1968;1230;1810;5;;;M;M;1;28830;;N;D;B00;SANFERNANDOHENARES;110.00;N;;SEAT,S.A.;2618
02012015;0;SKODA;FABIA;3;TMBEH25J3F3059837;40;0;1198;1020;1550;5;;;M;M;1;28051;;N;D;B00;MADRID;51.00;N;;SKODAAUTOA.S.;2451
02012015;0;SKODA;SUPERB;3;TMBAE73T8F9035457;40;1;1968;1457;2095;5;;;M;M;1;28918;;N;D;B00;LEGANES;103.00;N;;SKODAAUTOA.S.;2758
02012015;0;HYUNDAI;I40;1;KMHLC81UAEU086353;40;1;1685;1638;2120;5;;;LU;LU;1;27003;;N;D;B00;LUGO;85.00;N;;HYUNDAIMOTORCOMPANY;2770
02012015;0;MERCEDES-BENZ;B180CDI;3;WDD2462121N104831;40;1;1461;1465;2000;5;;;M;M;1;28008;;N;D;B00;MADRID;80.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;CC;3;WVWZZZ3CZFE817393;40;1;1968;1482;2050;5;;;Z;Z;1;50750;;N;D;B00;PINA;103.00;N;;VOLKSWAGENAG;2708
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW553292;40;1;1968;1466;2080;5;;;NA;NA;1;31180;;N;D;B00;ZIZURMAYOR;103.00;N;;VOLKSWAGENAG;2605
02012015;0;TOYOTA;TOYOTAAVENSIS;3;SB1ED76LX0E139029;40;1;1998;1620;2130;5;;;O;O;1;33470;;N;D;B00;LLANERA;91.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2700
02012015;0;FORD;C-MAX;3;WF0JXXGCBJEA41212;40;1;1560;1315;1915;5;;;NA;NA;1;31800;;N;D;B00;ALSASUA;85.00;N;;FORDWERKEGMBH;2648
02012015;0;VOLKSWAGEN;GOLFSPORTSVAN;3;WVWZZZAUZFW511725;40;1;1598;1345;1920;5;;;CA;CA;1;11407;;N;D;B00;JEREZDELAFTRA;81.00;N;;VOLKSWAGENAG;2670
02012015;0;RENAULT;MEGANE;0;VF1BZ0R0252372402;40;1;1461;1215;1801;5;;;BA;BA;1;06800;;N;D;B00;MERIDA;70.00;N;;RENAULTS.A.S.;2641
02012015;0;VOLKSWAGEN;UP!;3;WVWZZZAAZFD068252;40;0;999;854;1290;4;;;A;A;1;03730;;N;X;B00;JAVEA;44.00;N;;VOLKSWAGENAG;2407
02012015;0;SUZUKI;DL650A;1;JS1C7111100116211;50;0;645;199;415;2;;;T;B;1;43820;;N;D;B00;CALAFELL;35.00;N;;SUZUKIMOTORCORPORATION;1560
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW551250;40;1;1968;1468;2080;5;;;GI;GI;1;17310;;N;D;B00;LLORETDEMAR;81.00;N;;VOLKSWAGENAG;2605
02012015;0;YAMAHA;YP250R;3;VG5SG261000004573;50;0;249;173;354;2;;;Z;Z;1;50007;;N;D;B00;ZARAGOZA;15.00;N;;MBKINDUSTRIE;1525
02012015;0;NISSAN;NISSANCABSTAR;3;VWASDFTL053820261;01;1;2953;3270;3500;2;;;M;M;B;28189;27022006;U;X;A01;TORREMOCHADEJARAMA;77.10;N;;ND;3400
02012015;0;OPEL;ASTRA;3;W0LPD6E66F1012691;40;1;1598;1413;2010;5;;;O;O;1;33400;;N;D;B00;AVILES;81.00;N;;ADAMOPELAG;2685
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR076322;40;1;1598;1095;1670;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;66.00;N;;SEAT,S.A.;2469
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J099658;40;1;2143;1460;2020;5;;;M;TO;1;28802;;N;X;B00;ALCALADEHENARES;100.00;N;;DAIMLERAG;2699
02012015;0;RENAULT;KANGOO;0;VF1FW17BE50968627;20;1;1461;1330;1885;2;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;55.00;S;;RENAULTS.A.S.;2697
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW183336;40;1;1598;1246;1820;5;;;L;L;1;25199;;N;D;B00;LLEIDA;77.00;N;;VOLKSWAGENAG;2620
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1ME3JE80E063238;40;0;1598;1190;1805;5;;;AB;AB;1;02003;;N;D;B00;ALBACETE;97.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW197163;40;1;1968;1278;1860;5;;;MU;MU;1;30100;;N;D;B00;MURCIA;13.19;N;;VOLKSWAGENAG;2620
02012015;0;MERCEDES-BENZ;C220CDI;3;WDD2050041F146438;40;1;2143;1550;2115;5;;;M;M;1;28030;;N;D;B00;MADRID;125.00;N;;ND;2840
02012015;0;VOLKSWAGEN;CALIFORNIABEACH;3;WV2ZZZ7HZFH070489;40;1;1968;2053;3000;7;;;CA;CA;1;11207;;N;D;B00;ALGECIRAS;103.00;N;;VOLKSWAGENAG;3000
02012015;0;MITSUBISHI;ASX;1;JMBXNGA1WFZ010340;40;0;1590;1260;1870;5;;;M;M;1;28010;;N;D;B00;MADRID;86.00;N;;MITSUBISHIMOTORSCORPORATION;2670
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR086554;40;1;1598;1095;1670;5;;;B;B;1;08206;;N;D;B00;SABADELL;77.00;N;;SEAT,S.A.;2469
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW201257;40;0;1984;1327;1870;4;;;IB;IB;1;07440;;N;X;B00;MURO;149.00;N;;VOLKSWAGENAG;2626
02012015;0;BMW;116D;3;WBA1C71060P840856;40;1;1995;1320;1885;5;;;A;A;1;03680;;N;D;B00;ASPE;85.00;N;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;DACIA;DUSTER;3;UU1HSDCL651632600;40;1;1461;1205;1771;5;;;TF;TF;1;38107;;N;D;B00;SCTENERIFE;66.00;N;;AUTOMOBILEDACIASA;2673
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW185832;40;0;1395;1221;1800;5;;;PO;PO;1;36315;;N;D;B00;VIGO;110.00;N;;VOLKSWAGENAG;2620
02012015;0;KYMCO;SUPERDINK125;3;RFBV21000E1520846;50;0;124;167;341;2;;;O;M;1;33423;;N;D;B00;OVIEDO;11.00;N;;ND;1553
02012015;0;VOLKSWAGEN;CC;3;WVWZZZ3CZEE521347;40;0;1390;1437;2040;5;;;B;B;1;08290;;N;D;B00;CERDANYOLAVALLES;118.00;N;;VOLKSWAGENAG;2708
02012015;0;BMW;K1600GT;3;WB1060102FZY52784;50;0;1649;306;540;2;;;AL;AL;1;04740;;N;D;B00;ROQUETASDEMAR;118.00;N;;BAYERISCHEMOTORENWERKEAG;1620
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW553458;40;1;1968;1543;2080;5;;;T;T;1;43480;;N;X;B00;VILASECA;81.00;N;;ND;2605
02012015;0;LANDROVER;RANGEROVEREVOQUE;3;SALVB2DC4FH020397;40;1;2179;1665;2350;5;;;IB;IB;1;07208;;N;D;B00;FELANITX;110.00;N;;JAGUARLANDROVERLIMITED;2660
02012015;0;OPEL;CORSA;3;W0L0SDL68E4270587;40;0;1398;1088;1640;5;;;M;BI;1;28223;;N;D;B00;POZUELODEALARCON;74.00;N;;ADAMOPELAG;2511
02012015;0;RENAULT;CLIO;3;VF15R2L0H52030287;40;1;1461;1146;1651;5;;;O;O;1;33202;;N;D;B00;GIJON;66.00;N;;RENAULTS.A.S.;2589
02012015;0;RENAULT;MEGANE;0;VF1BZ110652279420;40;0;1197;1205;1787;5;;;M;M;1;28914;;N;D;B00;LEGANES;85.00;N;;RENAULTS.A.S.;2641
02012015;0;CITROEN;DS5HDI160AUTSTYLE;0;VF7KFRHHAES510797;40;1;1997;1540;2125;5;;;CR;CR;1;13610;;N;D;B00;CAMPODECRIPTANA;120.00;N;;AUTOMOBILESCITROEN;2727
02012015;0;OPEL;INSIGNIASPORTSTOURER;3;W0LGT8ES2E1149119;40;1;1956;1658;2300;5;;;VI;VI;1;01010;;N;D;B00;VITORIAGASTEIZ;103.00;N;;ADAMOPELAG;2737
02012015;0;MERCEDES-BENZ;B220CDI;0;WDD2462031J299569;40;1;2143;1430;2025;5;;;MA;MA;1;29750;;N;D;B00;ALGARROBO;130.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;PASSAT;3;WVWZZZ3CZFE076063;40;1;1968;1496;2180;5;;;M;M;1;28220;;N;D;B00;MAJADAHONDA;103.00;N;;VOLKSWAGENAG;2711
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1MF3JE90E014871;40;1;1998;1350;1915;5;;;IB;IB;1;07003;;N;D;B00;PALMAMALLORCA;91.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;AUDI;Q3;3;WAUZZZ8U5ER148363;40;0;1395;1405;2005;5;;;GC;GC;1;35430;;N;D;B00;FIRGAS;110.00;N;;AUDIA.G.;2601
02012015;0;MERCEDES-BENZ;A180CDI;3;WDD1760121J354180;40;1;1461;1320;1960;5;;;NA;NA;1;31570;;N;D;B00;SANADRIAN;80.00;N;;DAIMLERAG;2699
02012015;0;MERCEDES-BENZ;C220;3;WDD2052041F140351;40;1;2143;1540;2190;5;;;SE;CA;1;41749;;N;X;B00;ELCUERVODESEVILLA;125.00;N;;DAIMLERAG;2840
02012015;0;LANDROVER;RANGEROVEREVOQUE;3;SALVB2DCXFH025569;40;1;2179;1665;2350;5;;;M;B;1;28864;;N;X;B00;AJALVIR;110.00;S;;JAGUARLANDROVERLIMITED;2660
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2050041F117800;40;1;2143;1495;2135;5;;;V;V;1;46180;;N;X;B00;BENAGUACIL;125.00;N;;DAIMLERAG;2840
